ACTIE,TYPE,TAFEL,DATUM,MEDEWERKER,DEBIT,CREDIT,AANTAL,BTW,BOEK,PRODUCT,TRANSACTIE,BESTELID,DAY,AFGEREKEND
item,toegevoegd,Tafel Panca 1 Indoor,2025/02/15 17:54:54,Manager,2.50,,1,9,8010,Tea/American Coffe,,pxK8M2umovYEfqUorqfmMG,15-02-2025,verkoop
item,toegevoegd,Tafel Panca 1 Indoor,2025/02/15 17:54:54,Manager,17.00,,1,9,8010,Pasta 17,,pxK8M2umovYEfqUorqfmMG,15-02-2025,verkoop
item,toegevoegd,Tafel Panca 1 Indoor,2025/02/15 17:54:54,Manager,16.00,,1,9,8010,PASTA 16,,pxK8M2umovYEfqUorqfmMG,15-02-2025,verkoop
item,toegevoegd,Tafel Panca 1 Indoor,2025/02/15 17:54:54,Manager,3.50,,1,9,8010,slice FOCACCIA,,pxK8M2umovYEfqUorqfmMG,15-02-2025,verkoop
transactie,,Tafel Panca 1 Indoor,2025/02/15 18:06:03,Manager,,39.00,,,,,PIN,pxK8M2umovYEfqUorqfmMG,15-02-2025,
item,toegevoegd,Tafel Counter 1,2025/02/15 18:20:54,Manager,7.00,,2,9,8010,slice FOCACCIA,,P1IHUycHcGMnVGIhyNtjR,15-02-2025,verkoop
transactie,,Tafel Counter 1,2025/02/15 18:21:18,Manager,,7.00,,,,,PIN,P1IHUycHcGMnVGIhyNtjR,15-02-2025,
item,toegevoegd,Tafel Counter 1,2025/02/15 18:23:51,Manager,4.00,,1,9,8010,SUGO Normale 150g,,p6YZfONoMoXUKpkf78lZk,15-02-2025,verkoop
item,toegevoegd,Tafel Counter 1,2025/02/15 18:23:51,Manager,2.50,,1,9,8010,Pasta Fresca 100gr,,p6YZfONoMoXUKpkf78lZk,15-02-2025,verkoop
transactie,,Tafel Counter 1,2025/02/15 18:24:19,Manager,,6.50,,,,,PIN,p6YZfONoMoXUKpkf78lZk,15-02-2025,
item,toegevoegd,Tafel Bar Indoor,2025/02/15 18:50:02,Manager,25.00,,2,9,8010,Pizza Round 12.5,,oDvz3mkeAEw1LaYkbJ6oZS,15-02-2025,verkoop
item,toegevoegd,Tafel Bar Indoor,2025/02/15 18:50:24,Manager,5.00,,2,9,8010,Tea/American Coffe,,oDvz3mkeAEw1LaYkbJ6oZS,15-02-2025,verkoop
item,gecorrigeerd,Tafel Bar Indoor,2025/02/15 18:50:58,Manager,-2.50,,-1,9,8010,Tea/American Coffe,,oDvz3mkeAEw1LaYkbJ6oZS,15-02-2025,verkoop
item,toegevoegd,Tafel Bar Indoor,2025/02/15 18:50:58,Manager,9.00,,2,9,8010,Water 750,,oDvz3mkeAEw1LaYkbJ6oZS,15-02-2025,verkoop
item,toegevoegd,Tafel Bar Indoor,2025/02/15 18:50:58,Manager,5.50,,1,9,8010,Hot Chocolate,,oDvz3mkeAEw1LaYkbJ6oZS,15-02-2025,verkoop
item,toegevoegd,Tafel Bar Indoor,2025/02/15 18:50:58,Manager,5.50,,1,21,8011,Gl  LIQUORI,,oDvz3mkeAEw1LaYkbJ6oZS,15-02-2025,verkoop
item,toegevoegd,Tafel Bar Indoor,2025/02/15 18:51:08,Manager,7.70,,1,21,8011,Gl VERDICCHIO,,oDvz3mkeAEw1LaYkbJ6oZS,15-02-2025,verkoop
item,toegevoegd,Tafel Bar Indoor,2025/02/15 19:12:16,Manager,17.00,,2,9,8010,Focaccia FILLED 8.5,,oDvz3mkeAEw1LaYkbJ6oZS,15-02-2025,verkoop
item,toegevoegd,Tafel Bar Indoor,2025/02/15 19:12:16,Manager,7.50,,1,9,8010,SALAD di Matilde,,oDvz3mkeAEw1LaYkbJ6oZS,15-02-2025,verkoop
item,toegevoegd,Tafel Bar Indoor,2025/02/15 19:12:16,Manager,9.50,,1,9,8010,Focaccia FILLED 9.5,,oDvz3mkeAEw1LaYkbJ6oZS,15-02-2025,verkoop
item,toegevoegd,Tafel Bar Indoor,2025/02/15 19:12:16,Manager,4.50,,1,9,8010,second no price,,oDvz3mkeAEw1LaYkbJ6oZS,15-02-2025,verkoop
item,toegevoegd,Tafel Bar Indoor,2025/02/15 19:55:17,Manager,2.30,,1,9,8010,Coffee/Espresso,,oDvz3mkeAEw1LaYkbJ6oZS,15-02-2025,verkoop
item,toegevoegd,Tafel Bar Indoor,2025/02/15 20:02:24,Manager,4.50,,1,9,8010,Water 750,,oDvz3mkeAEw1LaYkbJ6oZS,15-02-2025,verkoop
transactie,,Tafel Bar Indoor,2025/02/15 20:24:08,Manager,,100.50,,,,,PIN,oDvz3mkeAEw1LaYkbJ6oZS,15-02-2025,
item,toegevoegd,Tafel Muretto Indoor,2025/02/15 18:51:23,Manager,29.50,,1,21,8011,btl VERDICCHIO,,XY2mxQnYuHbZObVHWApZat,15-02-2025,verkoop
item,toegevoegd,Tafel Muretto Indoor,2025/02/15 18:53:45,Manager,8.50,,1,9,8010,Focaccia FILLED 8.5,,XY2mxQnYuHbZObVHWApZat,15-02-2025,verkoop
item,toegevoegd,Tafel Muretto Indoor,2025/02/15 18:53:45,Manager,15.00,,1,9,8010,PASTA 15,,XY2mxQnYuHbZObVHWApZat,15-02-2025,verkoop
item,toegevoegd,Tafel Muretto Indoor,2025/02/15 18:53:45,Manager,17.50,,1,9,8010,Pasta 17.50,,XY2mxQnYuHbZObVHWApZat,15-02-2025,verkoop
item,toegevoegd,Tafel Muretto Indoor,2025/02/15 19:48:42,Manager,4.50,,1,9,8010,Torta 4.5,,XY2mxQnYuHbZObVHWApZat,15-02-2025,verkoop
transactie,,Tafel Muretto Indoor,2025/02/15 20:21:35,Manager,,75.00,,,,,PIN,XY2mxQnYuHbZObVHWApZat,15-02-2025,
item,toegevoegd,Tafel Counter 2,2025/02/16 12:37:07,Manager,5.00,,1,9,8010,Torta 5,,v3z2gZsgjjPyTeCBuIFuG,16-02-2025,verkoop
item,toegevoegd,Tafel Counter 2,2025/02/16 12:37:07,Manager,6.00,,1,9,8010,Torta 6,,v3z2gZsgjjPyTeCBuIFuG,16-02-2025,verkoop
item,toegevoegd,Tafel Counter 2,2025/02/16 12:37:07,Manager,3.50,,1,9,8010,slice FOCACCIA,,v3z2gZsgjjPyTeCBuIFuG,16-02-2025,verkoop
transactie,,Tafel Counter 2,2025/02/16 12:37:13,Manager,,14.50,,,,,PIN,v3z2gZsgjjPyTeCBuIFuG,16-02-2025,
item,toegevoegd,Tafel Counter 1,2025/02/15 19:08:28,Manager,5.00,,2,9,8010,Pasta Fresca 100gr,,lMe7Q68xURCs82UwFihCEt,15-02-2025,verkoop
item,toegevoegd,Tafel Counter 1,2025/02/15 19:08:28,Manager,6.00,,1,9,8010,MEAT BALLS,,lMe7Q68xURCs82UwFihCEt,15-02-2025,verkoop
item,toegevoegd,Tafel Counter 1,2025/02/15 19:08:28,Manager,5.00,,1,9,8010,PESTO 125,,lMe7Q68xURCs82UwFihCEt,15-02-2025,verkoop
transactie,,Tafel Counter 1,2025/02/15 19:08:59,Manager,,16.00,,,,,PIN,lMe7Q68xURCs82UwFihCEt,15-02-2025,
item,toegevoegd,Tafel Panca 1 Indoor,2025/02/15 19:44:22,Manager,9.00,,3,9,8010,Can,,ttqsS35XWhwrC7Y6892fH,15-02-2025,verkoop
item,toegevoegd,Tafel Panca 1 Indoor,2025/02/15 19:44:22,Manager,35.00,,2,9,8010,Pasta 17.50,,ttqsS35XWhwrC7Y6892fH,15-02-2025,verkoop
item,toegevoegd,Tafel Panca 1 Indoor,2025/02/15 19:44:22,Manager,15.00,,1,9,8010,PASTA 15,,ttqsS35XWhwrC7Y6892fH,15-02-2025,verkoop
item,toegevoegd,Tafel Panca 1 Indoor,2025/02/15 19:44:22,Manager,6.50,,1,9,8010,Focaccia FILLED 6.5,,ttqsS35XWhwrC7Y6892fH,15-02-2025,verkoop
item,toegevoegd,Tafel Panca 1 Indoor,2025/02/15 19:44:22,Manager,7.00,,1,21,8011,Glass Rosso Dolomiti,,ttqsS35XWhwrC7Y6892fH,15-02-2025,verkoop
item,toegevoegd,Tafel Panca 1 Indoor,2025/02/15 20:02:30,Manager,13.50,,3,9,8010,Torta 4.5,,ttqsS35XWhwrC7Y6892fH,15-02-2025,verkoop
transactie,,Tafel Panca 1 Indoor,2025/02/15 20:40:29,Manager,,86.00,,,,,PIN,ttqsS35XWhwrC7Y6892fH,15-02-2025,
item,toegevoegd,Tafel Panca 1 Indoor,2025/02/16 12:31:38,Manager,5.00,,2,9,8010,Water 250,,RWkbKRG2JnC29ni5wlpnmJ,16-02-2025,verkoop
item,toegevoegd,Tafel Panca 1 Indoor,2025/02/16 12:39:55,Manager,5.00,,1,9,8010,Torta 5,,RWkbKRG2JnC29ni5wlpnmJ,16-02-2025,verkoop
item,toegevoegd,Tafel Panca 1 Indoor,2025/02/16 12:39:55,Manager,15.00,,1,9,8010,PASTA 15,,RWkbKRG2JnC29ni5wlpnmJ,16-02-2025,verkoop
item,toegevoegd,Tafel Panca 1 Indoor,2025/02/16 12:39:55,Manager,10.00,,1,9,8010,CAPRESE,,RWkbKRG2JnC29ni5wlpnmJ,16-02-2025,verkoop
item,toegevoegd,Tafel Panca 1 Indoor,2025/02/16 12:39:55,Manager,10.00,,1,9,8010,Focaccia FILLED 10,,RWkbKRG2JnC29ni5wlpnmJ,16-02-2025,verkoop
transactie,,Tafel Panca 1 Indoor,2025/02/16 13:15:00,Manager,,45.00,,,,,PIN,RWkbKRG2JnC29ni5wlpnmJ,16-02-2025,
item,toegevoegd,Tafel Counter 1,2025/02/15 20:43:24,Manager,4.50,,1,9,8010,Torta 4.5,,Oh6FItScgCxFZ3bjucjed,15-02-2025,verkoop
transactie,,Tafel Counter 1,2025/02/15 20:43:48,Manager,,4.50,,,,,PIN,Oh6FItScgCxFZ3bjucjed,15-02-2025,
item,toegevoegd,Directe verkoop,2025/02/15 20:59:06,Manager,20.50,,1,0,8012,tip,,y5Y77NmmcxGxco7GpmtJfg,15-02-2025,verkoop
transactie,,Directe verkoop,2025/02/15 20:59:06,Manager,,20.50,,,,,PIN,y5Y77NmmcxGxco7GpmtJfg,15-02-2025,
item,toegevoegd,Tafel Counter 1,2025/02/16 11:57:30,Manager,7.00,,2,9,8010,slice FOCACCIA,,JyiTxdnehBUUGlvmF2up8,16-02-2025,verkoop
item,toegevoegd,Tafel Counter 1,2025/02/16 11:57:30,Manager,6.00,,1,9,8010,Torta 6,,JyiTxdnehBUUGlvmF2up8,16-02-2025,verkoop
item,toegevoegd,Tafel Counter 1,2025/02/16 11:57:30,Manager,4.00,,1,9,8010,Double espresso,,JyiTxdnehBUUGlvmF2up8,16-02-2025,verkoop
transactie,,Tafel Counter 1,2025/02/16 11:57:31,Manager,,17.00,,,,,PIN,JyiTxdnehBUUGlvmF2up8,16-02-2025,
item,toegevoegd,Tafel Counter 1,2025/02/16 12:01:27,Manager,12.00,,1,9,8010,Pizza Round 12,,DuIfH3l6i9UozVQ4GmayCe,16-02-2025,verkoop
item,toegevoegd,Tafel Counter 1,2025/02/16 12:01:27,Manager,7.00,,1,9,8010,Focaccia FILLED 7,,DuIfH3l6i9UozVQ4GmayCe,16-02-2025,verkoop
item,gecorrigeerd,Tafel Counter 1,2025/02/16 12:58:40,Manager,-12.00,,-1,9,8010,Pizza Round 12,,DuIfH3l6i9UozVQ4GmayCe,16-02-2025,verkoop
item,toegevoegd,Tafel Counter 1,2025/02/16 12:58:40,Manager,12.50,,1,9,8010,Focaccia FILLED 12.5,,DuIfH3l6i9UozVQ4GmayCe,16-02-2025,verkoop
transactie,,Tafel Counter 1,2025/02/16 12:58:40,Manager,,19.50,,,,,PIN,DuIfH3l6i9UozVQ4GmayCe,16-02-2025,
item,toegevoegd,Tafel Counter 2,2025/02/16 12:06:58,Manager,14.00,,4,9,8010,slice FOCACCIA,,samwX53f7d2aylmTeC4RE6,16-02-2025,verkoop
transactie,,Tafel Counter 2,2025/02/16 12:07:04,Manager,,14.00,,,,,PIN,samwX53f7d2aylmTeC4RE6,16-02-2025,
item,toegevoegd,Tafel Counter 2,2025/02/16 12:06:10,Manager,6.00,,1,9,8010,Veggie M 6,,rwoyAKtWw48oZ7Y8vKU81G,16-02-2025,verkoop
item,toegevoegd,Tafel Counter 2,2025/02/16 12:06:10,Manager,10.50,,3,9,8010,slice FOCACCIA,,rwoyAKtWw48oZ7Y8vKU81G,16-02-2025,verkoop
transactie,,Tafel Counter 2,2025/02/16 12:06:11,Manager,,16.50,,,,,PIN,rwoyAKtWw48oZ7Y8vKU81G,16-02-2025,
item,toegevoegd,Tafel Bar Indoor,2025/02/16 12:19:13,Manager,8.50,,1,9,8010,Focaccia FILLED 8.5,,1dl6lSBWz4J55jsCVHZXI,16-02-2025,verkoop
item,toegevoegd,Tafel Bar Indoor,2025/02/16 12:19:13,Manager,18.50,,1,9,8010,PASTA 18.50,,1dl6lSBWz4J55jsCVHZXI,16-02-2025,verkoop
item,toegevoegd,Tafel Bar Indoor,2025/02/16 12:19:13,Manager,4.50,,1,9,8010,Water 750,,1dl6lSBWz4J55jsCVHZXI,16-02-2025,verkoop
item,toegevoegd,Tafel Bar Indoor,2025/02/16 12:26:39,Manager,3.50,,1,9,8010,slice FOCACCIA,,1dl6lSBWz4J55jsCVHZXI,16-02-2025,verkoop
item,toegevoegd,Tafel Bar Indoor,2025/02/16 12:48:28,Manager,3.50,,1,9,8010,slice FOCACCIA,,1dl6lSBWz4J55jsCVHZXI,16-02-2025,verkoop
item,toegevoegd,Tafel Bar Indoor,2025/02/16 12:48:28,Manager,5.00,,2,9,8010,Pasta Fresca 100gr,,1dl6lSBWz4J55jsCVHZXI,16-02-2025,verkoop
transactie,,Tafel Bar Indoor,2025/02/16 12:48:28,Manager,,43.50,,,,,PIN,1dl6lSBWz4J55jsCVHZXI,16-02-2025,
item,toegevoegd,Tafel Counter 1,2025/02/16 14:10:21,Manager,7.00,,2,9,8010,slice FOCACCIA,,O4hCCh9bkiyyyGfJU7modk,16-02-2025,verkoop
transactie,,Tafel Counter 1,2025/02/16 14:10:23,Manager,,7.00,,,,,PIN,O4hCCh9bkiyyyGfJU7modk,16-02-2025,
item,toegevoegd,Tafel Muretto Indoor,2025/02/16 14:13:33,Manager,7.00,,2,9,8010,Cappuccino/Latte Macchiato,,qxPMilru7pWMQEjoj4Fhbz,16-02-2025,verkoop
item,toegevoegd,Tafel Muretto Indoor,2025/02/16 14:13:33,Manager,5.00,,1,9,8010,Torta 5,,qxPMilru7pWMQEjoj4Fhbz,16-02-2025,verkoop
transactie,,Tafel Muretto Indoor,2025/02/16 14:32:55,Manager,,12.00,,,,,PIN,qxPMilru7pWMQEjoj4Fhbz,16-02-2025,
item,toegevoegd,Tafel Panca 1 Indoor,2025/02/16 14:13:19,Manager,7.70,,1,21,8011,Gl VERDICCHIO,,ThmeOcKiUD8WTrT8u3WVkY,16-02-2025,verkoop
item,toegevoegd,Tafel Panca 1 Indoor,2025/02/16 14:13:19,Manager,3.00,,1,9,8010,Can,,ThmeOcKiUD8WTrT8u3WVkY,16-02-2025,verkoop
item,toegevoegd,Tafel Panca 1 Indoor,2025/02/16 14:13:19,Manager,2.50,,1,9,8010,Tea/American Coffe,,ThmeOcKiUD8WTrT8u3WVkY,16-02-2025,verkoop
item,toegevoegd,Tafel Panca 1 Indoor,2025/02/16 14:13:19,Manager,6.00,,1,9,8010,SALAD di Casa,,ThmeOcKiUD8WTrT8u3WVkY,16-02-2025,verkoop
item,toegevoegd,Tafel Panca 1 Indoor,2025/02/16 14:13:19,Manager,29.00,,2,9,8010,PASTA 14.5,,ThmeOcKiUD8WTrT8u3WVkY,16-02-2025,verkoop
item,toegevoegd,Tafel Panca 1 Indoor,2025/02/16 14:13:19,Manager,9.00,,2,9,8010,Veggie S 4.5,,ThmeOcKiUD8WTrT8u3WVkY,16-02-2025,verkoop
item,toegevoegd,Tafel Panca 1 Indoor,2025/02/16 14:13:19,Manager,15.50,,1,9,8010,Parma Caprese,,ThmeOcKiUD8WTrT8u3WVkY,16-02-2025,verkoop
item,toegevoegd,Tafel Panca 1 Indoor,2025/02/16 14:42:12,Manager,4.50,,1,9,8010,Torta 4.5,,ThmeOcKiUD8WTrT8u3WVkY,16-02-2025,verkoop
item,toegevoegd,Tafel Panca 1 Indoor,2025/02/16 14:42:12,Manager,3.50,,1,9,8010,Cappuccino/Latte Macchiato,,ThmeOcKiUD8WTrT8u3WVkY,16-02-2025,verkoop
item,toegevoegd,Tafel Panca 1 Indoor,2025/02/16 14:42:12,Manager,2.30,,1,9,8010,Coffee/Espresso,,ThmeOcKiUD8WTrT8u3WVkY,16-02-2025,verkoop
item,toegevoegd,Tafel Panca 1 Indoor,2025/02/16 14:46:42,Manager,7.00,,1,9,8010,Focaccia FILLED 7,,ThmeOcKiUD8WTrT8u3WVkY,16-02-2025,verkoop
transactie,,Tafel Panca 1 Indoor,2025/02/16 14:59:31,Manager,,90.00,,,,,PIN,ThmeOcKiUD8WTrT8u3WVkY,16-02-2025,
item,toegevoegd,Tafel Vetrina Indoor,2025/02/16 14:57:08,Manager,5.00,,2,9,8010,Water 250,,DLt5gy64oD5NMryxDrsNHX,16-02-2025,verkoop
item,toegevoegd,Tafel Vetrina Indoor,2025/02/16 14:57:08,Manager,15.00,,1,9,8010,PASTA 15,,DLt5gy64oD5NMryxDrsNHX,16-02-2025,verkoop
item,toegevoegd,Tafel Vetrina Indoor,2025/02/16 14:57:08,Manager,36.00,,2,9,8010,PASTA 18,,DLt5gy64oD5NMryxDrsNHX,16-02-2025,verkoop
transactie,,Tafel Vetrina Indoor,2025/02/16 15:20:04,Manager,,56.00,,,,,PIN,DLt5gy64oD5NMryxDrsNHX,16-02-2025,
item,toegevoegd,Tafel Counter 1,2025/02/16 15:10:37,Manager,6.50,,1,9,8010,Focaccia FILLED 6.5,,eluXjghS9dKLpxGVp7Zgo,16-02-2025,verkoop
transactie,,Tafel Counter 1,2025/02/16 15:10:49,Manager,,6.50,,,,,PIN,eluXjghS9dKLpxGVp7Zgo,16-02-2025,
item,toegevoegd,Tafel Muretto Indoor,2025/02/16 15:12:51,Manager,15.00,,2,9,8010,Focaccia FILLED 7.5,,Np9jVfPss4gopfwMxlQyGF,16-02-2025,verkoop
item,toegevoegd,Tafel Muretto Indoor,2025/02/16 15:13:05,Manager,2.50,,1,9,8010,Water 250,,Np9jVfPss4gopfwMxlQyGF,16-02-2025,verkoop
item,toegevoegd,Tafel Muretto Indoor,2025/02/16 15:13:05,Manager,3.50,,1,9,8010,Cappuccino/Latte Macchiato,,Np9jVfPss4gopfwMxlQyGF,16-02-2025,verkoop
transactie,,Tafel Muretto Indoor,2025/02/16 15:30:34,Manager,,21.00,,,,,PIN,Np9jVfPss4gopfwMxlQyGF,16-02-2025,
item,toegevoegd,Tafel Counter 1,2025/02/16 15:34:58,Manager,3.50,,1,9,8010,slice FOCACCIA,,h52rDJbyXpqXsesIA4kxZL,16-02-2025,verkoop
transactie,,Tafel Counter 1,2025/02/16 15:35:00,Manager,,3.50,,,,,PIN,h52rDJbyXpqXsesIA4kxZL,16-02-2025,
item,toegevoegd,Tafel Counter 1,2025/02/16 16:31:46,Manager,11.00,,1,9,8010,SUGO SPECIALE 300gr,,bcBmW2nfflm8Qw6IzUs1eX,16-02-2025,verkoop
item,toegevoegd,Tafel Counter 1,2025/02/16 16:31:46,Manager,10.00,,1,9,8010,SUGO 500gr,,bcBmW2nfflm8Qw6IzUs1eX,16-02-2025,verkoop
item,toegevoegd,Tafel Counter 1,2025/02/16 16:31:46,Manager,4.50,,1,9,8010,Veggie S 4.5,,bcBmW2nfflm8Qw6IzUs1eX,16-02-2025,verkoop
transactie,,Tafel Counter 1,2025/02/16 16:31:47,Manager,,25.50,,,,,PIN,bcBmW2nfflm8Qw6IzUs1eX,16-02-2025,
item,toegevoegd,Tafel Counter 1,2025/02/16 17:33:52,Manager,14.00,,2,9,8010,SUGO 300gr,,kzhEmCtq6ct3ULAYO3Z1Ei,16-02-2025,verkoop
item,toegevoegd,Tafel Counter 1,2025/02/16 17:33:52,Manager,2.50,,1,9,8010,Pasta Fresca 100gr,,kzhEmCtq6ct3ULAYO3Z1Ei,16-02-2025,verkoop
item,toegevoegd,Tafel Counter 1,2025/02/16 17:33:52,Manager,8.00,,2,9,8010,Pasta filled 100gr,,kzhEmCtq6ct3ULAYO3Z1Ei,16-02-2025,verkoop
item,toegevoegd,Tafel Counter 1,2025/02/16 17:33:52,Manager,21.00,,3,9,8010,Torta 7,,kzhEmCtq6ct3ULAYO3Z1Ei,16-02-2025,verkoop
item,toegevoegd,Tafel Counter 1,2025/02/16 17:33:52,Manager,3.50,,1,9,8010,slice FOCACCIA,,kzhEmCtq6ct3ULAYO3Z1Ei,16-02-2025,verkoop
transactie,,Tafel Counter 1,2025/02/16 17:33:54,Manager,,49.00,,,,,PIN,kzhEmCtq6ct3ULAYO3Z1Ei,16-02-2025,
item,toegevoegd,Tafel Panca Centro Indoor,2025/02/16 18:37:53,Manager,12.00,,2,9,8010,Torta 6,,kUiiuZET3Rei7ZqD7Vj4yQ,16-02-2025,verkoop
item,toegevoegd,Tafel Panca Centro Indoor,2025/02/16 18:37:53,Manager,11.00,,2,9,8010,Hot Chocolate,,kUiiuZET3Rei7ZqD7Vj4yQ,16-02-2025,verkoop
item,toegevoegd,Tafel Panca Centro Indoor,2025/02/16 18:59:07,Manager,3.00,,1,9,8010,Can,,kUiiuZET3Rei7ZqD7Vj4yQ,16-02-2025,verkoop
transactie,,Tafel Panca Centro Indoor,2025/02/16 18:59:07,Manager,,26.00,,,,,PIN,kUiiuZET3Rei7ZqD7Vj4yQ,16-02-2025,
item,toegevoegd,Tafel Muretto Indoor,2025/02/16 18:37:36,Manager,14.00,,2,21,8011,Glass Rosso Dolomiti,,apuVlGfxR4VAmF5p3XQZC,16-02-2025,verkoop
item,toegevoegd,Tafel Muretto Indoor,2025/02/16 18:37:36,Manager,12.00,,1,9,8010,Focaccia FILLED 12,,apuVlGfxR4VAmF5p3XQZC,16-02-2025,verkoop
item,toegevoegd,Tafel Muretto Indoor,2025/02/16 18:37:36,Manager,17.00,,1,9,8010,Pasta 17,,apuVlGfxR4VAmF5p3XQZC,16-02-2025,verkoop
item,toegevoegd,Tafel Muretto Indoor,2025/02/16 18:54:31,Manager,7.00,,1,9,8010,Torta 7,,apuVlGfxR4VAmF5p3XQZC,16-02-2025,verkoop
item,toegevoegd,Tafel Muretto Indoor,2025/02/16 18:54:31,Manager,3.50,,1,9,8010,Cappuccino/Latte Macchiato,,apuVlGfxR4VAmF5p3XQZC,16-02-2025,verkoop
transactie,,Tafel Muretto Indoor,2025/02/16 19:02:16,Manager,,53.50,,,,,PIN,apuVlGfxR4VAmF5p3XQZC,16-02-2025,
item,toegevoegd,Directe verkoop,2025/02/16 19:28:50,Manager,19.00,,1,0,8012,tip,,7vQOCjIjDkZIOOgx6VHiUv,16-02-2025,verkoop
transactie,,Directe verkoop,2025/02/16 19:28:51,Manager,,19.00,,,,,PIN,7vQOCjIjDkZIOOgx6VHiUv,16-02-2025,
item,toegevoegd,Tafel Counter 1,2025/02/19 11:37:06,Manager,7.00,,1,9,8010,SUGO 300gr,,wZLu3vlSfIMX2dvwt1B7L,19-02-2025,verkoop
item,toegevoegd,Tafel Counter 1,2025/02/19 11:37:06,Manager,5.00,,2,9,8010,Pasta Fresca 100gr,,wZLu3vlSfIMX2dvwt1B7L,19-02-2025,verkoop
transactie,,Tafel Counter 1,2025/02/19 11:37:35,Manager,,12.00,,,,,PIN,wZLu3vlSfIMX2dvwt1B7L,19-02-2025,
item,toegevoegd,Tafel Counter 1,2025/02/19 12:07:36,Manager,10.50,,3,9,8010,slice FOCACCIA,,WplW7ksDAW2dztmAyjrj5,19-02-2025,verkoop
transactie,,Tafel Counter 1,2025/02/19 12:08:07,Manager,,10.50,,,,,PIN,WplW7ksDAW2dztmAyjrj5,19-02-2025,
item,toegevoegd,Tafel Counter 1,2025/02/19 12:08:36,Manager,12.00,,1,9,8010,Focaccia FILLED 12,,eSv127wVbaAbIlXLyyjC,19-02-2025,verkoop
transactie,,Tafel Counter 1,2025/02/19 12:35:36,Manager,,12.00,,,,,PIN,eSv127wVbaAbIlXLyyjC,19-02-2025,
item,toegevoegd,Tafel Counter 2,2025/02/19 12:11:45,Manager,9.00,,2,9,8010,slice MARGHERITA,,PuQnVfBDqus1Tvb9TXRYQm,19-02-2025,verkoop
transactie,,Tafel Counter 2,2025/02/19 12:12:12,Manager,,9.00,,,,,PIN,PuQnVfBDqus1Tvb9TXRYQm,19-02-2025,
item,toegevoegd,Tafel Counter 2,2025/02/19 12:18:11,Manager,6.50,,1,9,8010,Focaccia FILLED 6.5,,PwuBPU3kr228py7EECRBiO,19-02-2025,verkoop
transactie,,Tafel Counter 2,2025/02/19 12:19:01,Manager,,6.50,,,,,PIN,PwuBPU3kr228py7EECRBiO,19-02-2025,
item,toegevoegd,Tafel Counter 2,2025/02/19 12:19:57,Manager,8.00,,1,9,8010,Focaccia FILLED 8,,AosJuEgZBC5tLmVkqBHpLu,19-02-2025,verkoop
transactie,,Tafel Counter 2,2025/02/19 12:21:05,Manager,,8.00,,,,,PIN,AosJuEgZBC5tLmVkqBHpLu,19-02-2025,
item,toegevoegd,Tafel Counter 2,2025/02/19 12:19:16,Manager,9.00,,1,9,8010,Focaccia FILLED 9,,OVMQFFZO6Hf1gu5MCGrr4,19-02-2025,verkoop
transactie,,Tafel Counter 2,2025/02/19 12:19:44,Manager,,9.00,,,,,PIN,OVMQFFZO6Hf1gu5MCGrr4,19-02-2025,
item,toegevoegd,Tafel Counter 2,2025/02/19 12:21:18,Manager,7.50,,1,9,8010,Focaccia FILLED 7.5,,Urf5EjNOtNiSp9zLbFU5,19-02-2025,verkoop
transactie,,Tafel Counter 2,2025/02/19 12:35:33,Manager,,7.50,,,,,PIN,Urf5EjNOtNiSp9zLbFU5,19-02-2025,
item,toegevoegd,Tafel Counter 1,2025/02/19 12:35:48,Manager,4.50,,1,9,8010,slice MARGHERITA,,Md2252MRcCSrzmvE97eDt4,19-02-2025,verkoop
item,toegevoegd,Tafel Counter 1,2025/02/19 12:35:48,Manager,7.00,,1,9,8010,SUGO 300gr,,Md2252MRcCSrzmvE97eDt4,19-02-2025,verkoop
transactie,,Tafel Counter 1,2025/02/19 12:35:59,Manager,,11.50,,,,,CONTANT,Md2252MRcCSrzmvE97eDt4,19-02-2025,
item,toegevoegd,Tafel Panca 1 Indoor,2025/02/19 12:49:15,Manager,4.50,,1,9,8010,slice MARGHERITA,,LihOMnT9IOAUCeYhbYeHh,19-02-2025,verkoop
item,toegevoegd,Tafel Panca 1 Indoor,2025/02/19 12:49:15,Manager,18.50,,1,9,8010,PASTA 18.50,,LihOMnT9IOAUCeYhbYeHh,19-02-2025,verkoop
item,toegevoegd,Tafel Panca 1 Indoor,2025/02/19 13:01:49,Manager,9.00,,2,9,8010,slice MARGHERITA,,LihOMnT9IOAUCeYhbYeHh,19-02-2025,verkoop
item,toegevoegd,Tafel Panca 1 Indoor,2025/02/19 13:18:17,Manager,10.00,,1,9,8010,SUGO 500gr,,LihOMnT9IOAUCeYhbYeHh,19-02-2025,verkoop
item,toegevoegd,Tafel Panca 1 Indoor,2025/02/19 13:18:17,Manager,20.00,,5,9,8010,Pasta filled 100gr,,LihOMnT9IOAUCeYhbYeHh,19-02-2025,verkoop
transactie,,Tafel Panca 1 Indoor,2025/02/19 13:26:38,Manager,,62.00,,,,,PIN,LihOMnT9IOAUCeYhbYeHh,19-02-2025,
item,toegevoegd,Tafel Panca Centro Indoor,2025/02/19 12:50:05,Manager,14.50,,1,9,8010,Antipasto Single,,n4gjZRcGZGYpRUluxavQrP,19-02-2025,verkoop
